Price,Close
Ticker,BMRI.JK
Date,
2021-10-01,2155.7216796875
2021-10-04,2288.245849609375
2021-10-05,2270.576171875
2021-10-06,2332.42041015625
2021-10-07,2367.760009765625
2021-10-08,2438.439697265625
2021-10-11,2438.439697265625
2021-10-12,2473.779052734375
2021-10-13,2509.118896484375
2021-10-14,2535.623779296875
2021-10-15,2526.788818359375
2021-10-18,2535.623779296875
2021-10-19,2544.45849609375
2021-10-21,2535.623779296875
2021-10-22,2544.45849609375
2021-10-25,2517.95361328125
2021-10-26,2535.623779296875
2021-10-27,2526.788818359375
2021-10-28,2482.614013671875
2021-10-29,2535.623779296875
2021-11-01,2535.623779296875
2021-11-02,2482.614013671875
2021-11-03,2517.95361328125
2021-11-04,2535.623779296875
2021-11-05,2509.118896484375
2021-11-08,2473.779052734375
2021-11-09,2429.6044921875
2021-11-10,2526.788818359375
2021-11-11,2553.293701171875
2021-11-12,2509.118896484375
2021-11-15,2491.448974609375
2021-11-16,2553.293701171875
2021-11-17,2553.293701171875
2021-11-18,2535.623779296875
2021-11-19,2562.12841796875
2021-11-22,2597.46826171875
2021-11-23,2526.788818359375
2021-11-24,2526.788818359375
2021-11-25,2597.46826171875
2021-11-26,2509.118896484375
2021-11-29,2535.623779296875
2021-11-30,2473.779052734375
2021-12-01,2500.2841796875
2021-12-02,2544.45849609375
2021-12-03,2526.788818359375
2021-12-06,2535.623779296875
2021-12-07,2579.79833984375
2021-12-08,2526.788818359375
2021-12-09,2597.46826171875
2021-12-10,2544.45849609375
2021-12-13,2517.95361328125
2021-12-14,2535.623779296875
2021-12-15,2570.963623046875
2021-12-16,2562.12841796875
2021-12-17,2526.788818359375
2021-12-20,2500.2841796875
2021-12-21,2526.788818359375
2021-12-22,2491.448974609375
2021-12-23,2500.2841796875
2021-12-24,2491.448974609375
2021-12-27,2473.779052734375
2021-12-28,2491.448974609375
2021-12-29,2509.118896484375
2021-12-30,2482.614013671875
2022-01-03,2491.448974609375
2022-01-04,2535.623779296875
2022-01-05,2482.614013671875
2022-01-06,2482.614013671875
2022-01-07,2491.448974609375
2022-01-10,2491.448974609375
2022-01-11,2491.448974609375
2022-01-12,2526.788818359375
2022-01-13,2517.95361328125
2022-01-14,2535.623779296875
2022-01-17,2544.45849609375
2022-01-18,2562.12841796875
2022-01-19,2482.614013671875
2022-01-20,2535.623779296875
2022-01-21,2579.79833984375
2022-01-24,2570.963623046875
2022-01-25,2553.293701171875
2022-01-26,2641.642822265625
2022-01-27,2668.1474609375
2022-01-28,2703.487548828125
2022-01-31,2641.642822265625
2022-02-02,2641.642822265625
2022-02-03,2641.642822265625
2022-02-04,2641.642822265625
2022-02-07,2650.4775390625
2022-02-08,2694.652587890625
2022-02-09,2712.322265625
2022-02-10,2729.991943359375
2022-02-11,2729.991943359375
2022-02-14,2756.496826171875
2022-02-15,2791.836669921875
2022-02-16,2774.16650390625
2022-02-17,2774.16650390625
2022-02-18,2774.16650390625
2022-02-21,2774.16650390625
2022-02-22,2783.001708984375
2022-02-23,2783.001708984375
2022-02-24,2721.157470703125
2022-02-25,2721.157470703125
2022-03-01,2703.487548828125
2022-03-02,2694.652587890625
2022-03-04,2703.487548828125
2022-03-07,2668.1474609375
2022-03-08,2668.1474609375
2022-03-09,2694.652587890625
2022-03-10,2712.322265625
2022-03-11,2703.487548828125
2022-03-14,2738.826904296875
2022-03-15,2747.661865234375
2022-03-16,2809.50634765625
2022-03-17,2809.50634765625
2022-03-18,2800.67138671875
2022-03-21,2832.377685546875
2022-03-22,2841.6337890625
2022-03-23,2878.658203125
2022-03-24,2934.1953125
2022-03-25,2906.4267578125
2022-03-28,2915.68310546875
2022-03-29,2934.1953125
2022-03-30,2915.68310546875
2022-03-31,2924.93896484375
2022-04-01,2915.68310546875
2022-04-04,2897.17041015625
2022-04-05,2897.17041015625
2022-04-06,2841.6337890625
2022-04-07,2850.89013671875
2022-04-08,2850.89013671875
2022-04-11,2841.6337890625
2022-04-12,2850.89013671875
2022-04-13,2860.14599609375
2022-04-14,2841.6337890625
2022-04-18,2823.12158203125
2022-04-19,2804.609375
2022-04-20,2906.4267578125
2022-04-21,3073.037109375
2022-04-22,3063.781005859375
2022-04-25,3045.268798828125
2022-04-26,3091.54931640625
2022-04-27,3045.268798828125
2022-04-28,3313.69677734375
2022-05-09,3082.293212890625
2022-05-10,2998.98828125
2022-05-11,2961.963623046875
2022-05-12,2915.68310546875
2022-05-13,2887.91455078125
2022-05-17,2906.4267578125
2022-05-18,2924.93896484375
2022-05-19,2924.93896484375
2022-05-20,2961.963623046875
2022-05-23,2915.68310546875
2022-05-24,2934.1953125
2022-05-25,2906.4267578125
2022-05-27,2998.98828125
2022-05-30,3036.012451171875
2022-05-31,3147.086181640625
2022-06-02,3036.012451171875
2022-06-03,3036.012451171875
2022-06-06,3017.50048828125
2022-06-07,3073.037109375
2022-06-08,3110.061767578125
2022-06-09,3119.31787109375
2022-06-10,3026.756591796875
2022-06-13,2998.98828125
2022-06-14,3036.012451171875
2022-06-15,3073.037109375
2022-06-16,3100.8056640625
2022-06-17,2989.731689453125
2022-06-20,3054.525146484375
2022-06-21,3054.525146484375
2022-06-22,3017.50048828125
2022-06-23,3017.50048828125
2022-06-24,3073.037109375
2022-06-27,3045.268798828125
2022-06-28,3008.244140625
2022-06-29,2943.451171875
2022-06-30,2934.1953125
2022-07-01,2813.865478515625
2022-07-04,2739.81640625
2022-07-05,2832.377685546875
2022-07-06,2786.096923828125
2022-07-07,2749.072265625
2022-07-08,2767.584716796875
2022-07-11,2767.584716796875
2022-07-12,2749.072265625
2022-07-13,2693.535888671875
2022-07-14,2693.535888671875
2022-07-15,2656.5107421875
2022-07-18,2721.30419921875
2022-07-19,2749.072265625
2022-07-20,2924.93896484375
2022-07-21,2924.93896484375
2022-07-22,2906.4267578125
2022-07-25,2878.658203125
2022-07-26,2961.963623046875
2022-07-27,2998.98828125
2022-07-28,2980.4755859375
2022-07-29,3063.781005859375
2022-08-01,2952.70751953125
2022-08-02,3026.756591796875
2022-08-03,3054.525146484375
2022-08-04,3054.525146484375
2022-08-05,3054.525146484375
2022-08-08,3091.54931640625
2022-08-09,3137.830322265625
2022-08-10,3184.110595703125
2022-08-11,3156.342529296875
2022-08-12,3137.830322265625
2022-08-15,3128.573974609375
2022-08-16,3156.342529296875
2022-08-18,3184.110595703125
2022-08-19,3147.086181640625
2022-08-22,3156.342529296875
2022-08-23,3193.366943359375
2022-08-24,3193.366943359375
2022-08-25,3174.854736328125
2022-08-26,3147.086181640625
2022-08-29,3165.5986328125
2022-08-30,3202.623291015625
2022-08-31,3276.671875
2022-09-01,3304.440673828125
2022-09-02,3276.671875
2022-09-05,3313.69677734375
2022-09-06,3267.416015625
2022-09-07,3285.928466796875
2022-09-08,3313.69677734375
2022-09-09,3359.977294921875
2022-09-12,3397.001953125
2022-09-13,3498.8193359375
2022-09-14,3443.282958984375
2022-09-15,3461.795166015625
2022-09-16,3369.233642578125
2022-09-19,3415.51416015625
2022-09-20,3406.258056640625
2022-09-21,3434.0263671875
2022-09-22,3406.258056640625
2022-09-23,3406.258056640625
2022-09-26,3424.770263671875
2022-09-27,3461.795166015625
2022-09-28,3443.282958984375
2022-09-29,3424.770263671875
2022-09-30,3489.5634765625
2022-10-03,3434.0263671875
2022-10-04,3415.51416015625
2022-10-05,3434.0263671875
2022-10-06,3452.538818359375
2022-10-07,3489.5634765625
2022-10-10,3443.282958984375
2022-10-11,3443.282958984375
2022-10-12,3489.5634765625
2022-10-13,3508.07568359375
2022-10-14,3480.30712890625
2022-10-17,3498.8193359375
2022-10-18,3517.331298828125
2022-10-19,3508.07568359375
2022-10-20,3665.429931640625
2022-10-21,3832.04052734375
2022-10-24,3795.015869140625
2022-10-25,3785.759765625
2022-10-26,3776.5029296875
2022-10-27,3776.5029296875
2022-10-28,3776.5029296875
2022-10-31,3906.089599609375
2022-11-01,3850.552734375
2022-11-02,3730.22265625
2022-11-03,3767.247314453125
2022-11-04,3757.991455078125
2022-11-07,3795.015869140625
2022-11-08,3757.991455078125
2022-11-09,3757.991455078125
2022-11-10,3739.47900390625
2022-11-11,3859.808349609375
2022-11-14,3795.015869140625
2022-11-15,3795.015869140625
2022-11-16,3702.4541015625
2022-11-17,3665.429931640625
2022-11-18,3767.247314453125
2022-11-21,3739.47900390625
2022-11-22,3748.735107421875
2022-11-23,3776.5029296875
2022-11-24,3785.759765625
2022-11-25,3767.247314453125
2022-11-28,3748.735107421875
2022-11-29,3822.783935546875
2022-11-30,3896.83349609375
2022-12-01,3850.552734375
2022-12-02,3896.83349609375
2022-12-05,4026.419189453125
2022-12-06,4035.675048828125
2022-12-07,3841.29638671875
2022-12-08,3720.966796875
2022-12-09,3674.686279296875
2022-12-12,3683.942138671875
2022-12-13,3665.429931640625
2022-12-14,3683.942138671875
2022-12-15,3665.429931640625
2022-12-16,3739.47900390625
2022-12-19,3702.4541015625
2022-12-20,3720.966796875
2022-12-21,3702.4541015625
2022-12-22,3683.942138671875
2022-12-23,3674.686279296875
2022-12-26,3720.966796875
2022-12-27,3683.942138671875
2022-12-28,3693.1982421875
2022-12-29,3693.1982421875
2022-12-30,3674.686279296875
2023-01-02,3656.173583984375
2023-01-03,3683.942138671875
2023-01-04,3711.710693359375
2023-01-05,3637.6611328125
2023-01-06,3628.405517578125
2023-01-09,3600.63671875
2023-01-10,3434.0263671875
2023-01-11,3313.69677734375
2023-01-12,3406.258056640625
2023-01-13,3397.001953125
2023-01-16,3443.282958984375
2023-01-17,3609.89306640625
2023-01-18,3535.84423828125
2023-01-19,3609.89306640625
2023-01-20,3693.1982421875
2023-01-24,3665.429931640625
2023-01-25,3591.380615234375
2023-01-26,3637.6611328125
2023-01-27,3711.710693359375
2023-01-30,3683.942138671875
2023-01-31,3683.942138671875
2023-02-01,3591.380615234375
2023-02-02,3600.63671875
2023-02-03,3674.686279296875
2023-02-06,3656.173583984375
2023-02-07,3767.247314453125
2023-02-08,3776.5029296875
2023-02-09,3795.015869140625
2023-02-10,3813.528076171875
2023-02-13,3832.04052734375
2023-02-14,3841.29638671875
2023-02-15,3785.759765625
2023-02-16,3767.247314453125
2023-02-17,3813.528076171875
2023-02-20,3804.272216796875
2023-02-21,3776.5029296875
2023-02-22,3702.4541015625
2023-02-23,3730.22265625
2023-02-24,3748.735107421875
2023-02-27,3757.991455078125
2023-02-28,3702.4541015625
2023-03-01,3739.47900390625
2023-03-02,3785.759765625
2023-03-03,3720.966796875
2023-03-06,3748.735107421875
2023-03-07,3767.247314453125
2023-03-08,3804.272216796875
2023-03-09,3869.064697265625
2023-03-10,3841.29638671875
2023-03-13,3832.04052734375
2023-03-14,3674.686279296875
2023-03-15,3720.966796875
2023-03-16,3646.917724609375
2023-03-17,3739.47900390625
2023-03-20,3702.4541015625
2023-03-21,3887.57763671875
2023-03-24,4035.675048828125
2023-03-27,3969.262451171875
2023-03-28,3940.077392578125
2023-03-29,4027.63427734375
2023-03-30,3978.991455078125
2023-03-31,4017.9052734375
2023-04-03,4095.734619140625
2023-04-04,4047.091796875
2023-04-05,4066.549072265625
2023-04-06,4027.63427734375
2023-04-10,3969.262451171875
2023-04-11,3969.262451171875
2023-04-12,4008.17724609375
2023-04-13,3988.72021484375
2023-04-14,4066.549072265625
2023-04-17,3988.72021484375
2023-04-18,4027.63427734375
2023-04-26,4047.091796875
2023-04-27,4047.091796875
2023-04-28,4027.63427734375
2023-05-02,4086.006103515625
2023-05-03,4066.549072265625
2023-05-04,4027.63427734375
2023-05-05,4027.63427734375
2023-05-08,3988.72021484375
2023-05-09,3930.348388671875
2023-05-10,3949.805908203125
2023-05-11,3969.262451171875
2023-05-12,3891.43408203125
2023-05-15,3930.348388671875
2023-05-16,3883.6513671875
2023-05-17,3891.43408203125
2023-05-19,3949.805908203125
2023-05-22,4066.549072265625
2023-05-23,3988.72021484375
2023-05-24,3949.805908203125
2023-05-25,4027.63427734375
2023-05-26,3988.72021484375
2023-05-29,4008.17724609375
2023-05-30,4008.17724609375
2023-05-31,3930.348388671875
2023-06-05,3949.805908203125
2023-06-06,3930.348388671875
2023-06-07,3910.89111328125
2023-06-08,3910.89111328125
2023-06-09,3988.72021484375
2023-06-12,3969.262451171875
2023-06-13,3969.262451171875
2023-06-14,3930.348388671875
2023-06-15,3988.72021484375
2023-06-16,4008.17724609375
2023-06-19,3988.72021484375
2023-06-20,3969.262451171875
2023-06-21,3969.262451171875
2023-06-22,3949.805908203125
2023-06-23,3949.805908203125
2023-06-26,3988.72021484375
2023-06-27,4047.091796875
2023-07-03,4163.83447265625
2023-07-04,4086.006103515625
2023-07-05,4105.46337890625
2023-07-06,4124.919921875
2023-07-07,4008.17724609375
2023-07-10,4027.63427734375
2023-07-11,4105.46337890625
2023-07-12,4124.919921875
2023-07-13,4163.83447265625
2023-07-14,4202.7490234375
2023-07-17,4183.29150390625
2023-07-18,4163.83447265625
2023-07-20,4300.03466796875
2023-07-21,4319.4921875
2023-07-24,4280.57763671875
2023-07-25,4319.4921875
2023-07-26,4338.94921875
2023-07-27,4377.86328125
2023-07-28,4436.23486328125
2023-07-31,4455.6923828125
2023-08-01,4397.3203125
2023-08-02,4436.23486328125
2023-08-03,4514.0634765625
2023-08-04,4494.6064453125
2023-08-07,4572.43505859375
2023-08-08,4591.892578125
2023-08-09,4591.892578125
2023-08-10,4650.26416015625
2023-08-11,4611.34912109375
2023-08-14,4630.806640625
2023-08-15,4514.0634765625
2023-08-16,4514.0634765625
2023-08-18,4494.6064453125
2023-08-21,4533.52099609375
2023-08-22,4630.806640625
2023-08-23,4552.97802734375
2023-08-24,4630.806640625
2023-08-25,4591.892578125
2023-08-28,4669.720703125
2023-08-29,4630.806640625
2023-08-30,4650.26416015625
2023-08-31,4689.17822265625
2023-09-01,4728.0927734375
2023-09-04,4747.5498046875
2023-09-05,4747.5498046875
2023-09-06,4708.63525390625
2023-09-07,4572.43505859375
2023-09-08,4591.892578125
2023-09-11,4611.34912109375
2023-09-12,4572.43505859375
2023-09-13,4552.97802734375
2023-09-14,4533.52099609375
2023-09-15,4611.34912109375
2023-09-18,4591.892578125
2023-09-19,4669.720703125
2023-09-20,4728.0927734375
2023-09-21,4669.720703125
2023-09-22,4669.720703125
2023-09-25,4669.720703125
2023-09-26,4611.34912109375
2023-09-27,4669.720703125
2023-09-29,4689.17822265625
2023-10-02,4708.63525390625
2023-10-03,4728.0927734375
2023-10-04,4767.0068359375
2023-10-05,4767.0068359375
2023-10-06,4689.17822265625
2023-10-09,4591.892578125
2023-10-10,4669.720703125
2023-10-11,4708.63525390625
2023-10-12,4728.0927734375
2023-10-13,4728.0927734375
2023-10-16,4689.17822265625
2023-10-17,4669.720703125
2023-10-18,4552.97802734375
2023-10-19,4455.6923828125
2023-10-20,4475.1494140625
2023-10-23,4416.77783203125
2023-10-24,4475.1494140625
2023-10-25,4552.97802734375
2023-10-26,4436.23486328125
2023-10-27,4436.23486328125
2023-10-30,4455.6923828125
2023-10-31,4416.77783203125
2023-11-01,4397.3203125
2023-11-02,4591.892578125
2023-11-03,4533.52099609375
2023-11-06,4611.34912109375
2023-11-07,4572.43505859375
2023-11-08,4552.97802734375
2023-11-09,4572.43505859375
2023-11-10,4494.6064453125
2023-11-13,4533.52099609375
2023-11-14,4533.52099609375
2023-11-15,4611.34912109375
2023-11-16,4611.34912109375
2023-11-17,4591.892578125
2023-11-20,4572.43505859375
2023-11-21,4572.43505859375
2023-11-22,4572.43505859375
2023-11-23,4591.892578125
2023-11-24,4572.43505859375
2023-11-27,4591.892578125
2023-11-28,4591.892578125
2023-11-29,4552.97802734375
2023-11-30,4552.97802734375
2023-12-01,4591.892578125
2023-12-04,4669.720703125
2023-12-05,4650.26416015625
2023-12-06,4514.0634765625
2023-12-07,4475.1494140625
2023-12-08,4436.23486328125
2023-12-11,4494.6064453125
2023-12-12,4514.0634765625
2023-12-13,4455.6923828125
2023-12-14,4630.806640625
2023-12-15,4591.892578125
2023-12-18,4611.34912109375
2023-12-19,4650.26416015625
2023-12-20,4611.34912109375
2023-12-21,4650.26416015625
2023-12-22,4650.26416015625
2023-12-27,4669.720703125
2023-12-28,4767.0068359375
2023-12-29,4708.63525390625
2024-01-02,4767.0068359375
2024-01-03,4747.5498046875
2024-01-04,4942.12109375
2024-01-05,5000.4931640625
2024-01-08,4981.03564453125
2024-01-09,4961.57861328125
2024-01-10,5000.4931640625
2024-01-11,5019.95068359375
2024-01-12,5117.23583984375
2024-01-15,5058.8642578125
2024-01-16,5078.3212890625
2024-01-17,5078.3212890625
2024-01-18,5078.3212890625
2024-01-19,5078.3212890625
2024-01-22,5058.8642578125
2024-01-23,5058.8642578125
2024-01-24,4981.03564453125
2024-01-25,4883.75
2024-01-26,4903.20703125
2024-01-29,5039.4072265625
2024-01-30,5175.607421875
2024-01-31,5175.607421875
2024-02-01,5097.77880859375
2024-02-02,5195.064453125
2024-02-05,5311.80712890625
2024-02-06,5331.2646484375
2024-02-07,5409.09326171875
2024-02-12,5525.83642578125
2024-02-13,5467.46533203125
2024-02-15,5603.66552734375
2024-02-16,5603.66552734375
2024-02-19,5564.75048828125
2024-02-20,5564.75048828125
2024-02-21,5642.57958984375
2024-02-22,5525.83642578125
2024-02-23,5486.92236328125
2024-02-26,5486.92236328125
2024-02-27,5506.37939453125
2024-02-28,5545.29345703125
2024-02-29,5448.0078125
2024-03-01,5467.46533203125
2024-03-04,5467.46533203125
2024-03-05,5467.46533203125
2024-03-06,5506.37939453125
2024-03-07,5525.83642578125
2024-03-08,5545.29345703125
2024-03-13,5662.03662109375
2024-03-14,5759.3232421875
2024-03-15,5759.3232421875
2024-03-18,5584.2080078125
2024-03-19,5662.03662109375
2024-03-20,5767.53564453125
2024-03-21,5767.53564453125
2024-03-22,5767.53564453125
2024-03-25,5931.1533203125
2024-03-26,5869.79736328125
2024-03-27,5869.79736328125
2024-03-28,5931.1533203125
2024-04-01,5644.822265625
2024-04-02,5644.822265625
2024-04-03,5542.56103515625
2024-04-04,5624.36962890625
2024-04-05,5583.46484375
2024-04-16,5419.84716796875
2024-04-17,5419.84716796875
2024-04-18,5563.01318359375
2024-04-19,5501.65625
2024-04-22,5501.65625
2024-04-23,5583.46484375
2024-04-24,5767.53564453125
2024-04-25,5685.7265625
2024-04-26,5522.10888671875
2024-04-29,5665.2744140625
2024-04-30,5644.822265625
2024-05-02,5174.42041015625
2024-05-03,5031.25439453125
2024-05-06,5133.515625
2024-05-07,5133.515625
2024-05-08,5133.515625
2024-05-13,5072.1591796875
2024-05-14,5072.1591796875
2024-05-15,5215.3251953125
2024-05-16,5194.87255859375
2024-05-17,5378.94287109375
2024-05-20,5174.42041015625
2024-05-21,4928.99267578125
2024-05-22,4949.4453125
2024-05-27,4765.375
2024-05-28,4867.63671875
2024-05-29,4744.92333984375
2024-05-30,4806.279296875
2024-05-31,4826.73193359375
2024-06-03,4990.35009765625
2024-06-04,5031.25439453125
2024-06-05,4908.54150390625
2024-06-06,5051.70703125
2024-06-07,5133.515625
2024-06-10,5133.515625
2024-06-11,5010.80224609375
2024-06-12,4847.18408203125
2024-06-13,4806.279296875
2024-06-14,4704.0185546875
2024-06-19,4704.0185546875
2024-06-20,4867.63671875
2024-06-21,5010.80224609375
2024-06-24,4908.54150390625
2024-06-25,4847.18408203125
2024-06-26,4785.82763671875
2024-06-27,4908.54150390625
2024-06-28,5031.25439453125
2024-07-01,5113.0634765625
2024-07-02,5072.1591796875
2024-07-03,5092.611328125
2024-07-04,5113.0634765625
2024-07-05,5256.22900390625
2024-07-08,5092.611328125
2024-07-09,5215.3251953125
2024-07-10,5215.3251953125
2024-07-11,5235.77734375
2024-07-12,5256.22900390625
2024-07-15,5194.87255859375
2024-07-16,5194.87255859375
2024-07-17,5276.68115234375
2024-07-18,5358.49072265625
2024-07-19,5338.03857421875
2024-07-22,5481.2041015625
2024-07-23,5419.84716796875
2024-07-24,5297.1337890625
2024-07-25,5378.94287109375
2024-07-26,5358.49072265625
2024-07-29,5297.1337890625
2024-07-30,5297.1337890625
2024-07-31,5235.77734375
2024-08-01,5522.10888671875
2024-08-02,5563.01318359375
2024-08-05,5378.94287109375
2024-08-06,5419.84716796875
2024-08-07,5542.56103515625
2024-08-08,5563.01318359375
2024-08-09,5603.91748046875
2024-08-12,5644.822265625
2024-08-13,5726.630859375
2024-08-14,5787.98828125
2024-08-15,5747.08349609375
2024-08-16,5787.98828125
2024-08-19,5849.3447265625
2024-08-20,5890.2490234375
2024-08-21,5931.1533203125
2024-08-22,5767.53564453125
2024-08-23,5767.53564453125
2024-08-26,5767.53564453125
2024-08-27,5747.08349609375
2024-08-28,5910.701171875
2024-08-29,5808.43994140625
2024-08-30,5828.892578125
2024-09-02,5890.2490234375
2024-09-03,5787.98828125
2024-09-04,5869.79736328125
2024-09-05,5869.79736328125
2024-09-06,5931.1533203125
2024-09-09,5931.1533203125
2024-09-10,5931.1533203125
2024-09-11,6033.4150390625
2024-09-12,5972.05810546875
2024-09-13,5951.60595703125
2024-09-17,6074.3193359375
2024-09-18,6053.8671875
2024-09-19,6053.8671875
2024-09-20,5972.05810546875
2024-09-23,6094.77197265625
2024-09-24,6074.3193359375
2024-09-25,5890.2490234375
2024-09-26,5869.79736328125
2024-09-27,5767.53564453125
2024-09-30,5665.2744140625
2024-10-01,5767.53564453125
2024-10-02,5706.1787109375
2024-10-03,5767.53564453125
2024-10-04,5685.7265625
2024-10-07,5624.36962890625
2024-10-08,5787.98828125
2024-10-09,5685.7265625
2024-10-10,5685.7265625
2024-10-11,5685.7265625
2024-10-14,5665.2744140625
2024-10-15,5767.53564453125
2024-10-16,5726.630859375
2024-10-17,5910.701171875
2024-10-18,5869.79736328125
2024-10-21,5890.2490234375
2024-10-22,5787.98828125
2024-10-23,5787.98828125
2024-10-24,5706.1787109375
2024-10-25,5767.53564453125
2024-10-28,5583.46484375
2024-10-29,5583.46484375
2024-10-30,5522.10888671875
2024-10-31,5481.2041015625
2024-11-01,5440.2998046875
2024-11-04,5522.10888671875
2024-11-05,5665.2744140625
2024-11-06,5358.49072265625
2024-11-07,5256.22900390625
2024-11-08,5174.42041015625
2024-11-11,5194.87255859375
2024-11-12,5215.3251953125
2024-11-13,5256.22900390625
2024-11-14,5215.3251953125
2024-11-15,5194.87255859375
