Price,BBCA_Close,BBCA_High,BBCA_Low,BBCA_Open,BBCA_Volume,BBRI_Close,BBRI_High,BBRI_Low,BBRI_Open,BBRI_Volume,BMRI_Close,BMRI_High,BMRI_Low,BMRI_Open,BMRI_Volume,BBNI_Close,BBNI_High,BBNI_Low,BBNI_Open,BBNI_Volume,BBTN_Close,BBTN_High,BBTN_Low,BBTN_Open,BBTN_Volume
Ticker,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBCA_BBCA.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BBRI_BBRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BMRI_BMRI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBNI_BBNI.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK,BBTN_BBTN.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-14,8539.49609375,8539.49609375,8256.418875172652,8280.008643387431,115332800,4818.83740234375,4818.83740234375,4710.3050284170895,4732.011503202421,239261700,5143.0888671875,5207.917718454569,5013.4311646533615,5035.040781742385,171595800,4686.22607421875,4730.02257958528,4576.734810802424,4576.734810802424,85061100,1110.747314453125,1119.8146394690689,1097.1463269292092,1097.1463269292092,15351100
2023-12-15,8704.6240234375,8704.6240234375,8563.085421430387,8610.264955432758,275013500,4818.83740234375,4862.250351914415,4818.83740234375,4840.543877129083,252448800,5099.86962890625,5186.308097192797,5099.86962890625,5143.088863049524,142382200,4620.53125,4751.92076421801,4620.53125,4751.92076421801,58451500,1115.281005859375,1124.3483311102643,1106.2136806084857,1115.281005859375,7070600
2023-12-18,8681.0341796875,8704.62394648013,8633.854646102242,8681.0341796875,111712200,4775.4248046875,4840.54423384233,4775.4248046875,4840.54423384233,102780900,5121.4794921875,5143.089110297996,5056.6506378560125,5056.6506378560125,101458600,4554.83642578125,4642.429433969351,4532.938173734225,4598.632929875301,51524600,1106.2137451171875,1119.8147337866612,1101.680082227363,1119.8147337866612,8122300
2023-12-19,8728.212890625,8728.212890625,8610.264067778717,8610.264067778717,65174500,4818.83740234375,4818.83740234375,4732.011503202421,4732.011503202421,135207300,5164.69873046875,5164.69873046875,5121.479494230518,5143.089112349634,40763200,4554.83642578125,4598.632929875301,4532.938173734225,4554.83642578125,42678100,1115.281005859375,1115.281005859375,1106.2136806084857,1106.2136806084857,2866000
2023-12-20,8775.392578125,8775.392578125,8704.623283140121,8728.213048135081,72938100,4818.83740234375,4949.076251055743,4818.83740234375,4949.076251055743,138470900,5121.4794921875,5164.698728408492,5099.869874077004,5099.869874077004,65361000,4554.83642578125,4598.632929875301,4532.938173734225,4576.734677828275,54306000,1106.2137451171875,1119.8147337866612,1097.1464193375384,1115.2810708968366,18767500
2023-12-21,8798.982421875,8798.982421875,8728.213126256702,8775.3926566689,88116700,4840.5439453125,4862.250420403588,4797.130995130325,4818.837470221412,99049600,5164.69873046875,5164.69873046875,5121.479494230518,5143.089112349634,50363900,4511.0400390625,4576.734796912925,4489.141786445692,4576.734796912925,48767200,1101.6800537109375,1133.4156931182486,1092.6127281659915,1106.2137164834105,17570600
2023-12-22,8798.982421875,8822.5721870811,8751.802891462801,8751.802891462801,64449600,4927.3701171875,4949.07659347467,4862.250688325991,4905.66364090033,109411300,5164.69873046875,5164.69873046875,5121.479494230518,5143.089112349634,29975600,4598.63330078125,4598.63330078125,4532.938539341518,4554.836793154762,35234900,1092.6126708984375,1106.2136585029823,1092.6126708984375,1101.679995968134,14894600
2023-12-27,8846.162109375,8869.751875,8798.982578125,8846.162109375,64464700,4883.95751953125,4970.783430989583,4883.95751953125,4949.076953125,122236700,5186.30859375,5207.918212890625,5121.479736328125,5186.30859375,43114900,4620.53125,4664.327754739336,4598.632997630332,4642.429502369669,31289300,1097.1463623046875,1101.680024958839,1088.0790369963843,1097.1463623046875,15806500
2023-12-28,8869.751953125,8893.34171895778,8798.982655626662,8798.982655626662,70184600,4970.78271484375,4992.489189581059,4927.3697653691315,4949.07624010644,121434600,5294.3564453125,5315.966063456633,5186.308354591837,5229.527590880102,75118700,4686.22607421875,4730.02257958528,4598.6330634856895,4642.42956885222,37566900,1128.8819580078125,1142.4829454536898,1097.1463206340989,1101.679983116058,23858500
2023-12-29,8869.751953125,8916.931484790559,8822.572421459441,8893.34171895778,79903400,4970.78271484375,4992.489189581059,4927.3697653691315,4992.489189581059,93126000,5229.52734375,5294.356195118801,5186.308109504132,5294.356195118801,63097100,4708.12451171875,4730.022765261628,4664.328004632995,4708.12451171875,38423300,1133.4156494140625,1142.482974609375,1124.34832421875,1142.482974609375,10717300
2024-01-02,8893.341796875,8893.341796875,8822.572498756632,8869.752030835543,30545200,5000.744140625,5000.744140625,4956.684720883811,4978.714430754405,91143100,5294.3564453125,5294.3564453125,5207.91797273597,5229.527590880102,26235700,4708.12451171875,4708.12451171875,4642.429751090116,4708.12451171875,20147500,1147.0167236328125,1151.5503865720727,1119.8147459972517,1133.4157348150322,18356000
2024-01-03,8822.5732421875,8893.342546269218,8798.98347416026,8893.342546269218,34603300,4934.65478515625,4978.714202880859,4934.65478515625,4956.684494018555,83659700,5272.74658203125,5315.965816310195,5229.527347752305,5272.74658203125,30053900,4686.22607421875,4730.02257958528,4664.327821535485,4708.124326902015,27547700,1137.9493408203125,1147.0166662451754,1124.348352683018,1142.483003532744,8177200
2024-01-04,8940.5224609375,8940.5224609375,8846.163384832618,8869.75315385884,56501800,5022.7734375,5022.7734375,4912.6248972039475,4934.6546052631575,92683500,5488.8427734375,5532.062007874016,5272.746601254921,5294.356218473179,135344500,4905.20849609375,4970.903252737863,4664.327721732004,4686.225973946708,77162400,1174.21875,1178.752413127413,1137.949444980695,1137.949444980695,46643300
2024-01-05,9034.880859375,9058.470626631854,8940.521790347584,8964.11155760444,85290100,5066.83251953125,5154.95134595788,5022.773106317934,5044.802812924592,134929600,5553.67138671875,5596.8906193002185,5488.842537846546,5532.061770428016,114339400,4883.31005859375,5036.597818280549,4883.31005859375,4970.903064129064,69463500,1174.21875,1192.3534025096524,1169.685086872587,1174.21875,56421700
2024-01-08,9034.880859375,9082.060393888707,8940.521790347584,9058.470626631854,50896000,4956.6845703125,5110.892534722222,4956.6845703125,5066.833116319444,152015000,5532.0625,5704.939453125,5510.452880859375,5618.5009765625,151018300,4883.31005859375,4949.0048127452355,4861.411807209922,4883.31005859375,60606600,1165.1513671875,1196.8870075389104,1165.1513671875,1174.2186930021887,29209000
2024-01-09,9082.060546875,9082.060546875,9034.881011566558,9058.47077922078,59848600,5022.7734375,5022.7734375,4956.684313322368,4956.684313322368,105666200,5510.45263671875,5575.2814912683825,5488.843018535539,5553.671873085172,77953400,4949.00537109375,4949.00537109375,4905.208863384955,4905.208863384955,34897000,1205.954345703125,1205.954345703125,1165.1513791191846,1174.2187050267269,72285300
2024-01-10,9011.2919921875,9105.651070639726,9011.2919921875,9105.651070639726,52774900,5022.7734375,5022.7734375,4956.684313322368,4956.684313322368,82626400,5553.67138671875,5575.281003009484,5467.232921555812,5510.452154137281,50019800,4905.20849609375,4970.903252737863,4883.310243879046,4927.106748308454,37988500,1210.488037109375,1224.0890262903793,1196.8870479283707,1210.488037109375,37578100
2024-01-11,9034.880859375,9105.65016114556,9034.880859375,9082.060393888707,39381500,5066.83251953125,5110.891932744566,5022.773106317934,5066.83251953125,116804400,5575.28125,5618.500484496124,5532.062015503876,5553.671632751938,32120200,4905.20849609375,4992.8015049525675,4883.310243879046,4949.005000523159,22855800,1233.15625,1233.15625,1201.4206112132354,1210.4879365808824,30546800
2024-01-12,9152.8291015625,9152.8291015625,9058.470038659794,9105.649570111147,68253400,5154.9521484375,5154.9521484375,5088.863018329327,5110.892728365385,109715700,5683.32958984375,5769.768062693085,5640.1103534190825,5683.32958984375,114039700,4905.20849609375,4949.005000523159,4883.310243879046,4905.20849609375,40942900,1224.0889892578125,1246.7573038736978,1219.5553263346353,1237.6899780273436,38989300
2024-01-15,9176.4189453125,9200.008711238754,9105.64964753374,9200.008711238754,88399500,5132.921875,5199.010997854078,5088.862459763948,5154.951582618026,115126700,5618.50048828125,5726.548574594351,5596.89087101863,5683.329340069111,83066800,4927.10693359375,4970.903439670139,4905.2086805555555,4949.0051866319445,51408800,1228.6226806640625,1233.1563436923432,1205.9543655226591,1224.0890176357818,31625800
2024-01-16,9152.8291015625,9200.008633013853,9129.239335836823,9152.8291015625,44869200,5132.921875,5176.981290236052,5088.862459763948,5132.921875,97074300,5640.1103515625,5726.5488243833815,5618.50073335728,5640.1103515625,83516800,4905.20849609375,4927.106748308454,4883.310243879046,4927.106748308454,37795700,1201.420654296875,1233.156294221698,1201.420654296875,1233.156294221698,33671300
2024-01-17,9200.0078125,9200.0078125,9105.64875801282,9200.0078125,107706100,5088.8623046875,5132.921718580898,5066.832597740801,5132.921718580898,107941600,5640.1103515625,5726.5488243833815,5618.50073335728,5640.1103515625,80929000,4861.412109375,4927.1068676097975,4795.717351140203,4905.208614864865,61481200,1210.488037109375,1219.5553632300443,1201.4207109887054,1201.4207109887054,23833300
2024-01-18,9129.240234375,9200.00953851744,9082.060698280038,9129.240234375,71048900,5066.83251953125,5110.891932744566,5022.773106317934,5110.891932744566,87259100,5640.1103515625,5661.719969767721,5596.89111515206,5640.1103515625,78209900,4861.412109375,4905.208614864865,4795.717351140203,4861.412109375,33241700,1210.488037109375,1224.0890262903793,1201.4207109887054,1215.0217001697097,16203500
2024-01-19,9082.060546875,9223.599152800323,9058.47077922078,9223.599152800323,63176500,5110.892578125,5110.892578125,5022.773740571121,5066.833159348061,75370700,5640.1103515625,5640.1103515625,5553.671878741619,5618.50073335728,74814000,4817.61572265625,4883.310482510653,4795.717469371449,4883.310482510653,29776100,1228.6226806640625,1242.2236697489045,1210.4880285509398,1210.4880285509398,43778700
2024-01-22,9082.060546875,9105.65031452922,8987.701476258117,9058.47077922078,52868300,5088.8623046875,5110.8920116342,5022.773183847403,5088.8623046875,97545600,5618.50048828125,5661.719722806491,5575.281253756009,5618.50048828125,96993100,4839.51416015625,4905.208922511312,4773.819397801188,4839.51416015625,30949600,1246.75732421875,1255.8246502130683,1224.0890092329546,1228.6226722301137,50723000
2024-01-23,9058.470703125,9058.470703125,8916.932098388672,8916.932098388672,92348600,5022.7734375,5066.832853618421,4978.714021381579,5022.7734375,122999700,5618.50048828125,5661.719722806491,5575.281253756009,5640.11010554387,77037800,4751.9208984375,4839.513910390265,4708.124392461117,4839.513910390265,48824300,1205.954345703125,1246.7573122870654,1196.8870197955828,1246.7573122870654,30784600
2024-01-24,8987.701171875,9058.470472440946,8940.52163816437,9058.470472440946,84906000,4978.7138671875,5022.773281941372,4912.6247450566925,5000.743574564436,104225000,5532.0625,5596.891357421875,5488.84326171875,5575.28173828125,97290600,4795.71728515625,4817.615537599886,4730.022527825343,4773.819032712615,42436800,1169.68505859375,1210.488025753997,1160.6177325581396,1205.9543627361918,51088200
2024-01-25,8964.111328125,9034.880628083882,8916.931794819078,8916.931794819078,63212700,4868.5654296875,4978.713968820702,4868.5654296875,4912.624845340781,120478800,5424.01416015625,5532.062250996016,5402.404541988297,5467.233396492156,99094100,4730.02294921875,4839.514221191406,4730.02294921875,4817.615966796875,47955600,1169.68505859375,1187.819710664971,1160.6177325581396,1169.68505859375,20418600
2024-01-26,8822.5732421875,8916.932314296457,8775.393706133022,8869.752778241978,78977300,4780.44677734375,4824.5061946464575,4758.417068692396,4802.476485995104,185244400,5445.62353515625,5467.233152359251,5380.794683547247,5402.404300750248,77236800,4751.9208984375,4751.9208984375,4686.226139472927,4730.022645449309,30545600,1165.1513671875,1169.6850300948443,1151.550378465467,1169.6850300948443,12158100
2024-01-29,9011.2919921875,9011.2919921875,8846.163604896106,8869.753374509162,73452800,4912.62451171875,4912.62451171875,4758.416567404708,4758.416567404708,145629600,5596.89111328125,5596.89111328125,5424.0141676972735,5488.843022291265,124753000,4883.31005859375,4883.31005859375,4773.818801674608,4773.818801674608,63056100,1187.8197021484375,1187.8197021484375,1160.6177242366412,1165.1513872219407,14744100
2024-01-30,9105.650390625,9105.650390625,8940.52201566548,8964.11178351684,73136400,4956.6845703125,4978.714279513889,4824.506315104167,4868.5657335069445,150513700,5748.158203125,5791.377437734962,5575.28126468515,5596.890881990132,123330900,4949.00537109375,4970.903624948147,4861.4123556761615,4883.310609530558,55020500,1174.21875,1187.8197393822393,1169.685086872587,1187.8197393822393,23658600
2024-01-31,9011.2919921875,9152.830609865838,9011.2919921875,9152.830609865838,102581200,5022.7734375,5088.862561677632,5000.743729440789,5044.803145559211,245117200,5748.158203125,5791.377437734962,5748.158203125,5748.158203125,128185000,5036.59814453125,5080.39465013587,4970.903386124321,4992.80163892663,70045600,1183.2860107421875,1196.8869993714081,1174.2186849893737,1178.7523478657806,22739900
2024-02-01,9152.8291015625,9176.418867288176,9034.880272934117,9105.649570111147,104208700,5066.83251953125,5110.891932744566,5044.802812924592,5088.862226137908,156633900,5661.7197265625,5726.548578393368,5618.500492008588,5683.329343839456,168145800,5014.69970703125,5036.59795902702,4949.004951043941,5036.59795902702,49179400,1174.21875,1183.2860762548262,1169.685086872587,1178.752413127413,19645200
2024-02-02,9152.8291015625,9247.188164465206,9082.05980438547,9223.598398739528,99324000,5154.9521484375,5154.9521484375,5066.8333082932695,5110.892728365385,177209700,5769.76806640625,5769.76806640625,5704.939211727528,5726.548829953769,120116200,5058.49658203125,5102.293089234983,5036.5983284293825,5036.5983284293825,44074200,1160.6177978515625,1183.2861142158508,1156.0841345787048,1174.2187876701355,18959200
2024-02-05,9034.880859375,9129.239928402416,8987.701324861293,9129.239928402416,57983300,5088.8623046875,5132.921718580898,5066.832597740801,5110.8920116342,113760000,5899.42529296875,6007.473375257555,5769.767594222184,5791.377210679945,150535100,5036.59814453125,5102.292902938179,5014.69989172894,5058.49639733356,47096400,1151.5504150390625,1165.1514041930673,1142.4830889363927,1160.6177411417323,22453300
2024-02-06,9082.060546875,9200.009385146104,9082.060546875,9200.009385146104,87651000,5132.921875,5199.010997854078,5110.892167381974,5199.010997854078,126704300,5921.03515625,5985.86400832573,5856.2063041742695,5899.425538891423,90146000,5058.49658203125,5102.293089234983,5036.5983284293825,5058.49658203125,41834000,1142.4830322265625,1160.617683531746,1137.9493694002665,1156.08402070545,13277700
2024-02-07,9152.8291015625,9176.418867288176,9105.649570111147,9152.8291015625,92953500,5154.9521484375,5199.011568509615,5132.922438401442,5154.9521484375,147005300,6007.4736328125,6007.4736328125,5921.035163275629,5942.644780659847,88745500,5036.59814453125,5102.292902938179,5036.59814453125,5058.49639733356,39906900,1137.9493408203125,1156.0839916700386,1133.415678107881,1142.483003532744,24323400
2024-02-12,9247.1884765625,9247.1884765625,9152.829410475128,9200.008943518813,87949400,5309.16015625,5309.16015625,5154.952184906639,5176.981895098547,171514600,6137.13134765625,6223.5698173415485,6093.9121128136,6180.3505824989,162771300,5211.7841796875,5255.580685399159,5036.598156840861,5058.4964096966905,64615800,1233.15625,1242.223575367647,1151.5503216911766,1156.083984375,90087700
2024-02-13,9176.4189453125,9247.18824309126,9152.829179386246,9200.008711238754,66072400,5287.1298828125,5331.189298502604,5243.070467122396,5331.189298502604,145852200,6072.30224609375,6158.740712230316,6072.30224609375,6137.131095696174,102668900,5146.08935546875,5233.682365774601,5124.191102892287,5233.682365774601,74976200,1219.5552978515625,1246.757274755315,1210.4879722169785,1233.1562863034387,35366700
2024-02-15,9294.3681640625,9412.31699863182,9294.3681640625,9388.727231717956,164748900,5397.2783203125,5529.456564891582,5375.248612882653,5529.456564891582,308685100,6223.56982421875,6374.837146335178,6180.350589328342,6310.008293999566,220530000,5255.58056640625,5452.664837646485,5255.58056640625,5386.970080566406,128792500,1255.8245849609375,1278.4928987688968,1233.1562711529784,1246.7572594377539,107323500
2024-02-16,9388.7265625,9435.906092964824,9317.957266802763,9412.316327732413,142277200,5419.30810546875,5463.367520960366,5397.278397722942,5419.30810546875,130814400,6223.56982421875,6396.446763780382,6223.56982421875,6374.837146335178,142022100,5255.58056640625,5365.07182820638,5255.58056640625,5277.478818766276,62601000,1237.68994140625,1273.959243718521,1228.6226158281822,1260.3582553514193,47138800
2024-02-19,9317.9580078125,9412.317076246045,9270.778473595728,9341.547774920886,53341300,5375.24853515625,5441.337656490138,5353.218828044954,5397.278242267546,111382900,6180.3505859375,6331.617907970935,6158.740968504152,6180.3505859375,83753500,5146.08935546875,5299.377123503989,5146.08935546875,5277.478870927526,67950100,1224.0889892578125,1246.7573038736978,1215.0216634114583,1237.6899780273436,31298800
2024-02-20,9459.49609375,9459.49609375,9294.367733011222,9294.367733011222,63997700,5551.486328125,5551.486328125,5441.337789868551,5441.337789868551,160872600,6180.3505859375,6266.789055670892,6180.3505859375,6266.789055670892,87312000,5277.47900390625,5277.47900390625,5167.987738265041,5167.987738265041,37554100,1323.82958984375,1323.82958984375,1224.089004307577,1228.6226672864939,162716100
2024-02-21,9412.3173828125,9435.907150689223,9294.368543428885,9388.727614935777,75371600,5551.486328125,5617.575451078869,5485.397205171131,5573.51603577629,168423000,6266.7890625,6266.7890625,6115.521740301724,6158.740975215517,128063900,5255.58056640625,5299.377071126302,5189.8858093261715,5277.478818766276,54476400,1337.4305419921875,1346.497867700609,1305.6949020127117,1323.829553429555,95834900
2024-02-22,9317.9580078125,9412.317076246045,9317.9580078125,9412.317076246045,66913000,5507.4267578125,5551.486171875,5485.39705078125,5507.4267578125,100256000,6137.13134765625,6223.5698173415485,6137.13134765625,6201.960199920224,85735800,5211.7841796875,5277.478938254989,5167.98767397584,5255.580685399159,37676100,1346.4979248046875,1360.0989139441288,1323.8296095722853,1341.9642617582072,79653900
2024-02-23,9270.7783203125,9365.13738718591,9247.188553594147,9341.547620467558,55192300,5397.2783203125,5441.337735172194,5331.189198022959,5397.2783203125,148643000,6093.912109375,6137.131344193262,6050.6928745567375,6093.912109375,109404700,5167.98779296875,5255.580806408898,5102.293032888639,5255.580806408898,50216600,1323.82958984375,1346.4979047383347,1287.5602860124143,1346.4979047383347,83249900
2024-02-26,9247.1884765625,9317.957776128029,9176.419176996971,9200.008943518813,41356000,5441.33740234375,5463.367108426113,5353.218578014296,5375.2482840966595,98920800,6093.912109375,6115.521726784131,6007.473639738475,6007.473639738475,65407700,5167.98779296875,5189.886046328787,5080.394779528601,5167.98779296875,27500000,1323.82958984375,1328.363252822667,1301.161274949165,1323.82958984375,22804100
2024-02-27,9317.9580078125,9341.547774920886,9200.00917227057,9200.00917227057,43735800,5397.2783203125,5463.367442602041,5397.2783203125,5397.2783203125,99187500,6115.52197265625,6137.131590934187,6029.083499544501,6029.083499544501,58066100,5255.58056640625,5255.58056640625,5124.191052246094,5167.987556966145,38645200,1314.76220703125,1341.9641837284482,1305.6948814655173,1319.2958698141165,31630000
2024-02-28,9435.9072265625,9435.9072265625,9341.548154296876,9412.317458496094,54043100,5485.3974609375,5485.3974609375,5375.248917545181,5375.248917545181,97236700,6158.7412109375,6158.7412109375,6072.302737801535,6072.302737801535,49888400,5233.6826171875,5255.580870815899,5167.987856302301,5211.7843635591,27278600,1319.2958984375,1328.3632241999571,1301.161246912586,1319.2958984375,25165600
2024-02-29,9317.9580078125,9435.90684335443,9294.368240704114,9435.90684335443,126671200,5397.2783203125,5463.367442602041,5397.2783203125,5419.308027742347,173774600,6050.69287109375,6180.35057547433,6050.69287109375,6158.740958077567,150713600,5255.58056640625,5255.58056640625,5167.987556966145,5233.682314046224,48736000,1296.6275634765625,1328.3632031420727,1292.0939006672038,1319.2958775233556,31163300
2024-03-01,9270.7783203125,9365.13738718591,9247.188553594147,9341.547620467558,51520600,5397.2783203125,5441.337735172194,5353.218905452806,5441.337735172194,76286400,6072.30224609375,6115.521479162033,6029.083013025467,6093.911862627891,90739400,5167.98779296875,5233.682553048861,5102.293032888639,5189.886046328787,71774400,1305.69482421875,1319.2958119710286,1287.5601738823784,1292.0938364664712,31758200
2024-03-04,9200.0078125,9270.777103365384,9200.0078125,9247.18733974359,43822900,5331.189453125,5397.278578576963,5331.189453125,5397.278578576963,70354900,6072.30224609375,6093.911862627891,6029.083013025467,6050.692629559609,44707200,5146.08935546875,5189.885860621675,5080.394597739361,5167.987608045212,35600700,1278.492919921875,1310.2285597780917,1269.4255942486702,1310.2285597780917,42691800
2024-03-05,9247.1884765625,9341.547542649872,9223.598710040656,9341.547542649872,61952900,5397.2783203125,5441.337735172194,5353.218905452806,5375.248612882653,115084600,6072.30224609375,6137.131095696174,6050.692629559609,6115.521479162033,92557200,5167.98779296875,5211.784299688824,5124.191286248676,5146.089539608713,49795500,1224.0889892578125,1287.5602701822916,1219.5553263346353,1278.4929443359374,111696100
2024-03-06,9388.7265625,9435.906092964824,9223.598205873115,9341.547032035176,70242200,5463.3681640625,5463.3681640625,5375.249322706653,5375.249322706653,84108800,6115.52197265625,6137.131590934187,6050.693117822438,6050.693117822438,74178100,5211.7841796875,5211.7841796875,5146.08942112001,5167.98767397584,28923100,1255.8245849609375,1260.3582477225293,1228.6226083913866,1233.1562711529784,41312300
2024-03-07,9553.8564453125,9601.035983314043,9435.907600308641,9483.087138310186,118369300,5485.3974609375,5529.456878294428,5463.367752259036,5463.367752259036,117724700,6137.13134765625,6158.740965077574,6072.302495392275,6115.521730234925,94950400,5233.6826171875,5277.479124444299,5211.7843635591,5233.6826171875,47464200,1237.68994140625,1260.3582553514193,1237.68994140625,1260.3582553514193,27127200
2024-03-08,9577.4453125,9718.98391317734,9553.855545720444,9671.804379618226,100947200,5595.54541015625,5639.604822834646,5507.426584799458,5529.4562911386565,163060000,6158.7412109375,6201.960447505482,6137.131592653509,6180.350829221491,109032400,5343.173828125,5365.072081518954,5233.682561155225,5255.58081454918,73185000,1251.2908935546875,1255.8245562124944,1233.1562429234602,1242.223568239074,31098900
2024-03-13,9435.9072265625,9813.343515625,9435.9072265625,9813.343515625,141622600,5639.60546875,5683.664886474609,5595.546051025391,5595.546051025391,195173100,6288.39892578125,6288.39892578125,6180.350834272981,6266.789307479596,126022700,5452.6650390625,5474.563292231425,5343.173773217872,5343.173773217872,87861700,1251.2908935546875,1273.9592068437219,1237.689905581267,1255.8245562124944,39976000
2024-03-14,9742.57421875,9742.57421875,9459.497001740316,9483.086769824455,110681100,5625.88330078125,5671.622189405488,5534.405523532774,5648.752745093369,271254000,6396.44677734375,6396.44677734375,6245.179454906566,6266.7890723975925,161193000,5386.97021484375,5474.563226467226,5321.275456126144,5452.664973561357,88145400,1292.0938720703125,1296.6275347793312,1251.2909076891447,1255.8245703981634,65310000
2024-03-15,9577.4453125,9718.98391317734,9483.086245381774,9624.624846059114,154176800,5465.79736328125,5557.275143419849,5442.927918246601,5488.6668083159,305995800,6396.44677734375,6482.885247307854,6288.398689888619,6439.666012325802,250581100,5323.1796875,5460.848127693966,5254.345467403017,5460.848127693966,144447600,1264.8919677734375,1296.6276085419465,1264.8919677734375,1292.0939455750167,60084100
2024-03-18,9577.4453125,9695.394146397783,9577.4453125,9601.035079279556,62444100,5488.66650390625,5580.144278971355,5465.797060139974,5488.66650390625,110564700,6201.96044921875,6418.056632118359,6201.96044921875,6418.056632118359,105778200,5323.1796875,5414.958647629311,5323.1796875,5346.124427532328,48979300,1237.68994140625,1269.425580929487,1237.68994140625,1264.8919181404533,39741700
2024-03-19,9601.03515625,9671.804457156019,9577.445389281327,9577.445389281327,55004800,5488.66650390625,5534.405391438802,5465.797060139974,5488.66650390625,114338600,6288.39892578125,6353.227780686211,6245.179689177942,6266.789307479596,100836600,5369.06884765625,5392.013586321448,5323.1793703258545,5323.1793703258545,34162200,1265.8216552734375,1279.9386254065985,1242.2933717181693,1251.7046851402765,30806900
2024-03-20,9553.8564453125,9577.446214313271,9506.676907310957,9530.266676311729,66269700,5580.14453125,5580.14453125,5488.66675204918,5488.66675204918,120885400,6405.568359375,6405.568359375,6360.138796542553,6405.568359375,83416700,5392.013671875,5414.958410904255,5369.068932845745,5369.068932845745,32725900,1284.644287109375,1289.3499438387134,1256.4103467333448,1265.8216601920215,24944600
2024-03-21,9553.8564453125,9648.215521315586,9483.087138310186,9601.035983314043,90279400,5580.14453125,5671.62231045082,5580.14453125,5648.752865650615,136020000,6405.568359375,6541.85704787234,6405.568359375,6450.997922207446,81774800,5323.1796875,5437.903387661639,5323.1796875,5414.958647629311,50976000,1341.1121826171875,1374.051780084978,1294.0556148060582,1298.761271587171,111976900
2024-03-22,9530.265625,9553.855391398516,9388.72702660891,9435.906559405941,91968200,5603.01416015625,5603.01416015625,5534.405823501275,5534.405823501275,46529200,6405.568359375,6428.283140791224,6314.709233710106,6360.138796542553,65219900,5369.06884765625,5392.013586321448,5323.1793703258545,5369.06884765625,29927600,1468.1649169921875,1477.5762305626502,1326.9952134352463,1341.1121837909404,218608600
2024-03-25,9725.74609375,9725.74609375,9580.94590376861,9725.74609375,66971000,5717.361328125,5717.361328125,5603.0141015625,5717.361328125,115729600,6587.28662109375,6587.28662109375,6360.138806573276,6587.28662109375,78212700,5437.9033203125,5437.9033203125,5346.124361319884,5437.9033203125,43514000,1491.6932373046875,1496.3988942047022,1430.5196976044951,1496.3988942047022,97619900
2024-03-26,9701.61328125,9701.61328125,9605.079815764926,9701.61328125,65742700,5763.10009765625,5763.10009765625,5671.622318328373,5763.10009765625,120748400,6519.142578125,6564.572143129355,6473.713013120644,6564.572143129355,74274300,5460.84814453125,5460.84814453125,5369.06918411896,5460.84814453125,29383900,1505.8101806640625,1515.2214942932128,1468.1649261474608,1515.2214942932128,86123300
2024-03-27,9725.74609375,9725.74609375,9653.345998759305,9677.479363756203,39514100,5717.361328125,5785.9696640625,5694.4918828125,5763.10021875,73308900,6519.142578125,6587.2869256315325,6519.142578125,6541.8573606271775,46295700,5437.9033203125,5483.792799808808,5414.9585805643455,5460.848060060654,19643200,1501.1044921875,1515.221462333464,1477.5762086108934,1496.3988354721787,56030000
2024-03-28,9725.74609375,9749.879458746898,9629.212633762407,9677.479363756203,79229700,5534.40576171875,5671.622433496901,5511.536316422392,5580.144652311466,288926900,6587.28662109375,6587.28662109375,6473.712713833513,6496.42749528556,90900900,5414.95849609375,5460.847974874206,5369.069017313294,5460.847974874206,40077400,1463.459228515625,1501.1044819822648,1444.636601782305,1501.1044819822648,43278200
2024-04-01,9508.5458984375,9749.879550682106,9484.412533213039,9725.746185457645,79248700,5420.05810546875,5511.5358794007125,5328.5803315367875,5488.666435917721,217207800,6269.27978515625,6587.286730780118,6132.991094174592,6587.286730780118,158358600,5185.51123046875,5414.958630047013,5093.732270637444,5414.958630047013,100174400,1402.2857666015625,1463.459306755322,1350.5235403176123,1463.459306755322,138819700
2024-04-02,9556.8125,9605.079229797979,9460.27904040404,9580.94586489899,76763100,5191.3642578125,5442.928164578745,5145.625365673183,5351.450380300111,412180900,6269.27978515625,6269.27978515625,6087.56153051404,6269.27978515625,135764900,5024.89794921875,5162.566386183647,4979.008470230451,5162.566386183647,121164600,1388.168701171875,1411.6969842425847,1345.8177916445975,1402.285671014301,99865700
2024-04-03,9194.8125,9460.279527559056,9194.8125,9412.01279527559,177418400,5145.625,5191.363888888889,5054.147222222222,5099.886111111111,333518700,6155.7060546875,6314.709532114853,6064.846924729013,6314.709532114853,115372600,4887.2294921875,5070.787407387031,4795.450534587734,5001.953189187207,126994500,1378.7574462890625,1388.168759915609,1364.6404758492426,1383.4631031023357,36682500
