Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
7/9/2021,5383.983887,5383.983887,5357.153402,5375.040392,40707500
7/12/2021,5518.137207,5527.080703,5383.984763,5428.702244,65981500
7/13/2021,5406.343262,5522.608708,5379.512774,5518.13696,65946500
7/14/2021,5357.153809,5392.927791,5348.210313,5383.984295,59321000
7/15/2021,5468.946777,5468.946777,5361.624845,5366.096593,49724000
7/16/2021,5464.475586,5518.136557,5415.286362,5518.136557,47998500
7/19/2021,5370.568848,5464.475547,5370.568848,5464.475547,47119000
7/21/2021,5375.041016,5473.41947,5375.041016,5410.814999,55009500
7/22/2021,5504.721191,5504.721191,5410.814494,5468.947211,60792000
7/23/2021,5397.398926,5536.02309,5388.455431,5527.079596,79938000
7/26/2021,5370.568848,5419.758071,5370.568848,5401.871081,48171500
7/27/2021,5370.568848,5419.758071,5366.0971,5370.568848,53107500
7/28/2021,5348.209961,5375.040446,5339.266466,5370.568698,74133000
7/29/2021,5401.871094,5442.116822,5348.210123,5415.286337,84605000
7/30/2021,5339.26709,5455.532537,5330.323594,5401.871562,105685000
8/2/2021,5330.322754,5424.229447,5281.133534,5419.757699,119981500
8/3/2021,5495.77832,5527.080556,5352.682384,5388.456368,110071500
8/4/2021,5473.419434,5500.249921,5419.758459,5495.778173,41112000
8/5/2021,5634.401855,5643.34535,5491.305935,5518.13642,93768000
8/6/2021,5509.193359,5688.063274,5486.83462,5688.063274,67285000
8/9/2021,5544.967285,5544.967285,5460.004077,5486.834564,52858500
8/10/2021,5634.401855,5634.401855,5468.947198,5589.68438,60446000
8/12/2021,5634.401855,5652.288845,5473.418945,5473.418945,118325500
8/13/2021,5732.780762,5755.139501,5656.761048,5679.119787,86929000
8/16/2021,5741.724121,5741.724121,5638.873923,5741.724121,69282000
8/18/2021,5902.706543,6045.802459,5777.497616,5831.158585,186354500
8/19/2021,5902.706543,5902.706543,5840.10208,5902.706543,100926000
8/20/2021,5902.706543,5902.706543,5822.21509,5902.706543,120163500
8/23/2021,5893.763184,5893.763184,5826.686971,5826.686971,68253000
8/24/2021,5902.706543,5902.706543,5813.271595,5875.876059,59561500
8/25/2021,5902.706543,5907.17829,5889.291301,5902.706543,80751500
8/26/2021,5866.933105,5884.820097,5786.441645,5866.933105,74337000
8/27/2021,5822.21582,5840.102812,5804.328829,5804.328829,71572500
8/30/2021,5871.404785,5884.820028,5831.159055,5840.102551,74564500
8/31/2021,5857.989746,5875.876738,5826.687511,5831.159259,115373500
9/1/2021,5871.404785,5902.707019,5844.574299,5857.989542,67362500
9/2/2021,5849.046387,5880.348623,5773.026671,5835.631143,53257000
9/3/2021,5902.706543,5902.706543,5826.686837,5866.932564,35764500
9/6/2021,5880.348633,5907.179121,5857.989893,5902.707373,36780000
9/7/2021,5875.876953,5907.17919,5875.876953,5898.235693,53902000
9/8/2021,5759.61084,5898.235014,5741.72385,5857.989286,77888000
9/9/2021,5875.876953,5875.876953,5732.781015,5732.781015,110074000
9/10/2021,5831.15918,5871.40491,5808.800441,5808.800441,41483500
9/13/2021,5862.461426,5866.933174,5835.630939,5866.933174,29929000
9/14/2021,5853.517578,5898.235054,5808.800102,5893.763306,51990500
9/15/2021,5808.800293,5857.989518,5799.856798,5853.51777,44514000
9/16/2021,5813.271484,5884.819441,5795.384495,5884.819441,58672500
9/17/2021,5831.15918,5844.574423,5795.385197,5804.328693,117540000
9/20/2021,5889.291992,5893.76374,5822.215774,5875.876748,73157500
9/21/2021,5804.328613,5844.574343,5786.441622,5822.215604,57115500
9/22/2021,5862.461426,5884.820165,5813.272199,5813.272199,68722000
9/23/2021,5884.819336,5893.76283,5853.517105,5862.4606,60998500
9/24/2021,5889.291992,5889.291992,5813.272278,5813.272278,60539500
9/27/2021,5884.819336,5898.234578,5862.4606,5889.291083,55052500
9/28/2021,5831.15918,5866.933162,5813.272188,5849.046171,80186000
9/29/2021,5884.819336,5884.819336,5826.686622,5831.158369,74079000
9/30/2021,6260.446777,6260.446777,5898.235214,5902.706961,156848000
10/1/2021,6045.802734,6171.011667,6001.085259,6171.011667,103954500
10/4/2021,6224.672852,6224.672852,6027.915951,6027.915951,74719000
10/5/2021,6211.257324,6211.257324,6135.237616,6179.955091,54986500
10/6/2021,6421.430176,6421.430176,6233.616758,6242.560254,174312000
10/7/2021,6403.542969,6416.958212,6331.995003,6416.958212,107263500
10/8/2021,6519.808105,6528.751601,6416.957909,6439.316647,94643500
10/11/2021,6488.505859,6519.808093,6466.147121,6475.090616,47201000
10/12/2021,6546.638184,6546.638184,6479.561973,6488.505467,91067000
10/13/2021,6729.980957,7378.384438,6618.187253,6618.187253,210893300
10/14/2021,6931.208496,7065.360919,6797.056074,6797.056074,138811900
10/15/2021,6841.773926,7043.002571,6662.904019,6975.926356,142378200
10/18/2021,6729.980957,6864.133401,6685.263476,6841.774661,116644300
10/19/2021,6707.62207,6729.980811,6573.469629,6685.26333,134601200
10/21/2021,6618.186523,6752.338953,6573.469047,6707.621476,106120100
10/22/2021,6729.980957,6752.339698,6640.545994,6662.904735,96730700
10/25/2021,6729.980957,6729.980957,6618.187253,6618.187253,60329800
10/26/2021,6729.980957,6797.057179,6707.622216,6797.057179,70103000
10/27/2021,6662.904297,6774.697993,6640.545558,6774.697993,57067000
10/28/2021,6595.827148,6640.544621,6573.468412,6573.468412,75271900
10/29/2021,6685.262695,6685.262695,6595.827743,6662.903957,60639200
11/1/2021,6618.186523,6752.338953,6618.186523,6752.338953,38593400
11/2/2021,6528.751465,6640.545154,6484.033989,6595.827679,90535400
11/3/2021,6573.469238,6618.186716,6484.034283,6528.75176,61621500
11/4/2021,6595.827148,6685.262093,6595.827148,6640.544621,61081400
11/5/2021,6662.904297,6685.263036,6595.828079,6685.263036,43120400
11/8/2021,6774.697754,6797.056492,6662.904062,6707.621539,85441700
11/9/2021,6864.132324,6864.132324,6774.697375,6797.056113,101785800
11/10/2021,6841.773926,6864.132664,6774.697711,6864.132664,47503900
