Price,Close,High,Low,Open,Volume
Ticker,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK,BTPN.JK
Date,,,,,
2023-12-27,2538.6123046875,2548.228260387074,2490.5325261896305,2519.3803932883525,14600
2023-12-28,2528.996337890625,2538.612293548004,2500.1484709184883,2538.612293548004,30600
2023-12-29,2519.38037109375,2528.9963267086114,2500.148459864027,2528.9963267086114,7600
2024-01-02,2519.38037109375,2519.38037109375,2500.148459864027,2519.38037109375,2100
2024-01-03,2538.6123046875,2538.6123046875,2509.7644375887785,2519.3803932883525,3900
2024-01-04,2528.996337890625,2528.996337890625,2500.1484709184883,2500.1484709184883,14900
2024-01-05,2528.996337890625,2538.612293548004,2519.380382233246,2528.996337890625,13900
2024-01-08,2528.996337890625,2528.996337890625,2519.380382233246,2528.996337890625,4200
2024-01-09,2509.764404296875,2528.9963154409124,2480.916537580819,2528.9963154409124,14600
2024-01-10,2519.38037109375,2519.38037109375,2490.532504249165,2490.532504249165,14900
2024-01-11,2519.38037109375,2519.38037109375,2500.148459864027,2509.764415478888,14400
2024-01-12,2519.38037109375,2519.38037109375,2480.9165486343036,2519.38037109375,20900
2024-01-15,2509.764404296875,2519.3803598688937,2500.1484487248563,2519.3803598688937,3600
2024-01-16,2509.764404296875,2509.764404296875,2490.5324931528376,2500.1484487248563,66600
2024-01-17,2519.38037109375,2519.38037109375,2490.532504249165,2509.764415478888,11800
2024-01-18,2500.1484375,2509.7643930288464,2490.532481971154,2490.532481971154,2800
2024-01-19,2490.532470703125,2500.1484261884652,2490.532470703125,2500.1484261884652,2600
2024-01-22,2500.1484375,2519.3803485576923,2480.9165264423077,2509.7643930288464,13700
2024-01-23,2500.1484375,2500.1484375,2490.532481971154,2490.532481971154,26500
2024-01-24,2480.91650390625,2500.1484147892443,2471.300548464753,2500.1484147892443,59900
2024-01-25,2480.91650390625,2500.1484147892443,2471.300548464753,2480.91650390625,6600
2024-01-26,2490.532470703125,2500.1484261884652,2471.3005597324445,2480.9165152177848,36100
2024-01-29,2490.532470703125,2490.532470703125,2461.6846042471043,2480.9165152177848,6600
2024-01-30,2500.1484375,2500.1484375,2490.532481971154,2490.532481971154,2300
2024-01-31,2500.1484375,2500.1484375,2471.300570913462,2471.300570913462,5000
2024-02-01,2490.532470703125,2500.1484261884652,2471.3005597324445,2490.532470703125,3200
2024-02-02,2480.91650390625,2500.1484147892443,2461.6845930232557,2500.1484147892443,15000
2024-02-05,2500.1484375,2500.1484375,2480.9165264423077,2500.1484375,11100
2024-02-06,2490.532470703125,2500.1484261884652,2471.3005597324445,2500.1484261884652,6100
2024-02-07,2500.1484375,2509.7643930288464,2471.300570913462,2490.532481971154,8700
2024-02-12,2500.1484375,2500.1484375,2461.6846153846154,2500.1484375,16500
2024-02-13,2480.91650390625,2480.91650390625,2471.300548464753,2471.300548464753,10100
2024-02-15,2500.1484375,2509.7643930288464,2480.9165264423077,2509.7643930288464,35200
2024-02-16,2490.532470703125,2500.1484261884652,2490.532470703125,2500.1484261884652,45200
2024-02-19,2509.764404296875,2509.764404296875,2490.5324931528376,2490.5324931528376,49000
2024-02-20,2490.532470703125,2509.7643816738055,2480.9165152177848,2509.7643816738055,11600
2024-02-21,2500.1484375,2509.7643930288464,2490.532481971154,2490.532481971154,6800
2024-02-22,2490.532470703125,2519.3803371591457,2471.3005597324445,2509.7643816738055,242800
2024-02-23,2509.764404296875,2509.764404296875,2480.916537580819,2490.5324931528376,122400
2024-02-26,2519.38037109375,2519.38037109375,2480.9165486343036,2509.764415478888,58400
2024-02-27,2528.996337890625,2577.076116177519,2519.380382233246,2528.996337890625,179800
2024-02-28,2519.38037109375,2528.9963267086114,2509.764415478888,2528.9963267086114,51600
2024-02-29,2519.38037109375,2519.38037109375,2500.148459864027,2519.38037109375,9900
2024-03-01,2509.764404296875,2519.3803598688937,2500.1484487248563,2509.764404296875,14600
2024-03-04,2509.764404296875,2509.764404296875,2500.1484487248563,2509.764404296875,39600
2024-03-05,2500.1484375,2509.7643930288464,2490.532481971154,2509.7643930288464,31900
2024-03-06,2500.1484375,2500.1484375,2490.532481971154,2490.532481971154,12900
2024-03-07,2490.532470703125,2500.1484261884652,2480.9165152177848,2500.1484261884652,21500
2024-03-08,2490.532470703125,2500.1484261884652,2461.6846042471043,2490.532470703125,128900
2024-03-13,2471.300537109375,2500.148403301313,2471.300537109375,2500.148403301313,20700
2024-03-14,2490.532470703125,2490.532470703125,2471.3005597324445,2471.3005597324445,24400
2024-03-15,2500.1484375,2567.4601262019232,2480.9165264423077,2490.532481971154,253000
2024-03-18,2509.764404296875,2509.764404296875,2471.3005820088006,2500.1484487248563,30900
2024-03-19,2480.91650390625,2519.380325672238,2461.6845930232557,2519.380325672238,102400
2024-03-20,2490.532470703125,2490.532470703125,2480.9165152177848,2480.9165152177848,5000
2024-03-21,2509.764404296875,2509.764404296875,2490.5324931528376,2490.5324931528376,49500
2024-03-22,2509.764404296875,2519.3803598688937,2480.916537580819,2509.764404296875,29400
2024-03-25,2509.764404296875,2519.3803598688937,2480.916537580819,2519.3803598688937,254700
2024-03-26,2509.764404296875,2509.764404296875,2480.916537580819,2509.764404296875,13600
2024-03-27,2509.764404296875,2519.3803598688937,2500.1484487248563,2500.1484487248563,146600
2024-03-28,2509.764404296875,2548.22822658495,2500.1484487248563,2519.3803598688937,136700
2024-04-01,2528.996337890625,2557.844204862761,2509.764426575867,2538.612293548004,239800
2024-04-02,2513.6455078125,2562.5491169139104,2484.3033423516536,2562.5491169139104,97500
2024-04-03,2445.180419921875,2513.6454716796875,2445.180419921875,2513.6454716796875,83700
2024-04-04,2425.618896484375,2494.083945981918,2415.8381751275833,2494.083945981918,59000
2024-04-05,2464.741943359375,2474.522665356833,2425.6190553695437,2425.6190553695437,20600
2024-04-16,2464.741943359375,2484.303387354291,2435.3997773670017,2445.180499364459,59800
2024-04-17,2474.5224609375,2474.5224609375,2396.2766914216895,2464.7417397480235,81800
2024-04-18,2445.180419921875,2474.5225849609374,2435.3996982421872,2474.5225849609374,27400
2024-04-19,2406.0576171875,2445.1805052718496,2396.2768951664125,2435.399783250762,25400
2024-04-22,2425.618896484375,2454.9610605547505,2396.2767324139995,2406.057453770791,11000
2024-04-23,2425.618896484375,2445.180339197959,2425.618896484375,2425.618896484375,4600
2024-04-24,2425.618896484375,2454.9610605547505,2425.618896484375,2454.9610605547505,15300
2024-04-25,2435.399658203125,2454.9611012409014,2415.838215165349,2425.618936684237,6000
2024-04-26,2386.49609375,2435.3997022284834,2376.7153720543033,2435.3997022284834,9800
2024-04-29,2386.49609375,2386.49609375,2347.3732069672133,2386.49609375,36800
2024-04-30,2415.838134765625,2415.838134765625,2366.9345287987094,2366.9345287987094,18000
2024-05-02,2406.0576171875,2425.6190612296746,2386.496173145325,2415.8383392085875,8100
2024-05-03,2366.9345703125,2406.0574557722107,2347.3731275826444,2406.0574557722107,30800
2024-05-06,2376.71533203125,2376.71533203125,2347.3731674382716,2366.9346105002573,33800
2024-05-07,2386.49609375,2396.2768154456967,2347.3732069672133,2376.7153720543033,11300
2024-05-08,2376.71533203125,2376.71533203125,2347.3731674382716,2357.1538889692642,24500
2024-05-13,2376.71533203125,2376.71533203125,2347.3731674382716,2376.71533203125,17500
2024-05-14,2357.15380859375,2366.9345297912346,2347.3730873962654,2357.15380859375,6000
2024-05-15,2357.15380859375,2357.15380859375,2347.3730873962654,2357.15380859375,47200
2024-05-16,2386.49609375,2386.49609375,2347.3732069672133,2357.15392866291,3100
2024-05-17,2386.49609375,2386.49609375,2357.15392866291,2386.49609375,2400
