Price,Close,High,Low,Open,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,
2021-05-24,2212.13671875,2260.2266474184785,2212.13671875,2260.2266474184785,54897600
2021-05-25,2269.844482421875,2289.080452611891,2221.7545569468352,2221.7545569468352,90594400
2021-05-27,2212.13671875,2308.3165760869565,2212.13671875,2308.3165760869565,353889800
2021-05-28,2231.372802734375,2269.8447476091055,2221.7548165156923,2240.9907889530577,78305800
2021-05-31,2308.316650390625,2346.788594563802,2240.990748087565,2260.2267201741533,96660000
2021-06-02,2346.788330078125,2385.2602699154713,2337.1703451187886,2366.024299996798,157335600
2021-06-03,2404.496337890625,2414.1143232421873,2356.4064111328125,2375.6423818359376,86426400
2021-06-04,2356.406494140625,2433.350379663584,2356.406494140625,2404.4964225924746,76307800
2021-06-07,2356.406494140625,2385.260451211735,2337.1705227598854,2385.260451211735,42514400
2021-06-08,2308.316650390625,2366.0245666503906,2308.316650390625,2366.0245666503906,57084000
2021-06-09,2366.0244140625,2375.642399485518,2308.3165015243903,2337.170457793445,47078600
2021-06-10,2385.260498046875,2404.4964698053177,2356.406540409211,2375.642512167654,43543600
2021-06-11,2414.1142578125,2423.732242903386,2394.878287630727,2414.1142578125,77757800
2021-06-14,2414.1142578125,2423.732242903386,2394.878287630727,2423.732242903386,50043400
2021-06-15,2433.350341796875,2433.350341796875,2394.8783996340785,2423.732356256176,107187800
2021-06-16,2414.1142578125,2442.9682130851593,2385.2603025398407,2433.3502279942727,90051600
2021-06-17,2385.260498046875,2414.114455684539,2385.260498046875,2404.4964698053177,146517200
2021-06-18,2385.260498046875,2385.260498046875,2289.0806392546624,2375.642512167654,201335400
2021-06-21,2317.9345703125,2346.7885276192947,2289.0806130057053,2346.7885276192947,138949200
2021-06-22,2375.642333984375,2404.4962894578694,2317.9344230373863,2337.1703933530493,96680600
2021-06-23,2317.9345703125,2394.8784564639523,2317.9345703125,2394.8784564639523,66074200
2021-06-24,2298.698486328125,2346.788412820345,2298.698486328125,2346.788412820345,52248000
2021-06-25,2269.844482421875,2317.9344078969148,2269.844482421875,2308.316422801907,61052000
2021-06-28,2192.900634765625,2269.8445166872257,2183.282649525425,2240.9905609666257,127109000
2021-06-29,2221.754638671875,2250.6085950182633,2192.900682325487,2250.6085950182633,96970800
2021-06-30,2269.844482421875,2289.080452611891,2231.372542041843,2250.608512231859,146560200
2021-07-01,2298.698486328125,2308.3164716265687,2269.844530432793,2289.080501029681,87385400
2021-07-02,2289.08056640625,2317.9345231256566,2279.4625808331143,2298.6985519793857,80422400
2021-07-05,2250.608642578125,2298.6985708383413,2231.3726712740386,2298.6985708383413,29242400
2021-07-06,2221.754638671875,2269.844565915855,2212.136653223079,2269.844565915855,56066200
2021-07-07,2212.13671875,2240.9906759510873,2183.282761548913,2221.7547044836956,96691000
2021-07-08,2269.844482421875,2269.844482421875,2212.1365718518273,2250.608512231859,81459000
2021-07-09,2221.754638671875,2269.844565915855,2221.754638671875,2269.844565915855,50822400
2021-07-12,2231.372802734375,2260.226761390423,2221.7548165156923,2260.226761390423,39692600
2021-07-13,2221.754638671875,2269.844565915855,2221.754638671875,2250.6085950182633,65117000
2021-07-14,2192.900634765625,2240.9905609666257,2173.6646642852247,2231.3725757264256,59225200
2021-07-15,2260.2265625,2269.84454787234,2183.2826795212763,2202.518650265957,94438400
2021-07-16,2260.2265625,2269.84454787234,2240.990591755319,2260.2265625,39567600
2021-07-19,2212.13671875,2250.608661684783,2212.13671875,2231.372690217391,31460200
2021-07-21,2279.46240234375,2289.080387163766,2231.3724782436707,2240.9904630636865,87100200
2021-07-22,2327.552490234375,2346.7884612280477,2289.08054824703,2298.6985337438664,55171400
2021-07-23,2298.698486328125,2327.552442223457,2289.080501029681,2308.3164716265687,37457600
2021-07-26,2231.372802734375,2308.316692483836,2231.372802734375,2298.6987062651533,77160200
2021-07-27,2240.99072265625,2269.844680458691,2212.136764853809,2250.608708590397,79279400
2021-07-28,2269.844482421875,2269.844482421875,2212.1365718518273,2212.1365718518273,41266000
2021-07-29,2212.13671875,2269.844633152174,2212.13671875,2269.844633152174,68168400
2021-07-30,2192.900634765625,2240.9905609666257,2192.900634765625,2240.9905609666257,92132400
2021-08-02,2183.28271484375,2221.7546569555343,2164.046743787858,2221.7546569555343,68571000
2021-08-03,2221.754638671875,2231.372624120671,2173.664711427895,2192.900682325487,70957400
2021-08-04,2240.99072265625,2269.844680458691,2221.754750787956,2240.99072265625,67410400
2021-08-05,2327.552490234375,2337.1704757312114,2250.608606259685,2260.2265917565214,140254000
2021-08-06,2298.698486328125,2346.788412820345,2289.080501029681,2337.1704275219013,63682000
2021-08-09,2231.372802734375,2317.934678702519,2231.372802734375,2308.316692483836,50317400
2021-08-10,2231.372802734375,2260.226761390423,2221.7548165156923,2231.372802734375,54893400
2021-08-12,2279.46240234375,2289.080387163766,2240.9904630636865,2260.2264327037183,51328800
2021-08-13,2308.316650390625,2327.5526224772134,2269.8447062174478,2298.6986643473306,41771600
2021-08-16,2298.698486328125,2327.552442223457,2250.6085598359045,2308.3164716265687,53074000
2021-08-18,2327.552490234375,2375.6424177185563,2279.4625627501937,2308.3165192407027,141229400
2021-08-19,2250.608642578125,2346.7884990985576,2231.3726712740386,2346.7884990985576,101976800
2021-08-20,2269.844482421875,2289.080452611891,2231.372542041843,2269.844482421875,62841600
2021-08-23,2298.698486328125,2308.3164716265687,2269.844530432793,2269.844530432793,46346200
2021-08-24,2240.99072265625,2298.698638261132,2231.372736722103,2289.080652326985,85217600
2021-08-25,2289.08056640625,2298.6985519793857,2250.608624113708,2260.2266096868434,60726800
2021-08-26,2240.99072265625,2279.462666392838,2240.99072265625,2250.608708590397,55050200
2021-08-27,2231.372802734375,2260.226761390423,2221.7548165156923,2240.9907889530577,35765000
2021-08-30,2289.08056640625,2289.08056640625,2240.9906385405725,2250.608624113708,65062000
2021-08-31,2346.788330078125,2346.788330078125,2289.0804203221055,2308.3163902407787,135700400
2021-09-01,2308.316650390625,2346.788594563802,2308.316650390625,2346.788594563802,70082000
2021-09-02,2327.552490234375,2346.7884612280477,2298.6985337438664,2327.552490234375,51554400
2021-09-03,2356.406494140625,2366.024479830995,2308.3165656887754,2346.7885084502554,50760000
2021-09-06,2385.260498046875,2433.3504274429815,2356.406540409211,2385.260498046875,51684400
2021-09-07,2404.496337890625,2442.9682792968747,2394.8783525390622,2404.496337890625,70448400
2021-09-08,2404.496337890625,2423.73230859375,2356.4064111328125,2423.73230859375,84660600
2021-09-09,2442.968505859375,2442.968505859375,2356.4066296675073,2423.7325333722933,93331600
2021-09-10,2385.260498046875,2423.73244156376,2375.642512167654,2414.114455684539,107576800
2021-09-13,2366.0244140625,2394.878370331555,2327.5524723704266,2346.7884432164633,104806600
2021-09-14,2346.788330078125,2385.2602699154713,2337.1703451187886,2366.024299996798,84931400
2021-09-15,2356.406494140625,2385.260451211735,2346.7885084502554,2375.642465521365,135497800
2021-09-16,2366.0244140625,2385.2603849085367,2356.4064286394814,2375.642399485518,61344200
2021-09-17,2327.552490234375,2366.02443222172,2327.552490234375,2356.406446724884,82452800
2021-09-20,2317.9345703125,2337.170541850363,2279.4626272367736,2317.9345703125,57569200
2021-09-21,2298.698486328125,2317.934456925013,2279.4625157312366,2317.934456925013,45153400
2021-09-22,2337.170654296875,2346.7886405285494,2289.0807231385033,2298.6987093701778,26711200
2021-09-23,2337.170654296875,2356.406626760224,2317.934681833526,2356.406626760224,40606000
2021-09-24,2298.698486328125,2346.788412820345,2279.4625157312366,2337.1704275219013,50278400
2021-09-27,2269.844482421875,2317.9344078969148,2269.844482421875,2308.316422801907,68500800
2021-09-28,2289.08056640625,2317.9345231256566,2269.844595259979,2289.08056640625,64652200
2021-09-29,2308.316650390625,2327.5526224772134,2279.462692260742,2289.080678304036,56467400
2021-09-30,2366.0244140625,2366.0244140625,2308.3165015243903,2327.5524723704266,82812000
2021-10-01,2346.788330078125,2385.2602699154713,2327.552360159452,2366.024299996798,74975400
2021-10-04,2491.058349609375,2500.676335515203,2366.024532833615,2375.6425187394425,156691600
2021-10-05,2471.822265625,2519.91219297179,2452.586294686284,2481.4402510943582,94886200
2021-10-06,2539.1484375,2568.0023970170455,2481.440518465909,2491.058504971591,168775800
2021-10-07,2577.6201171875,2625.7100447469684,2548.766160651819,2558.3841461637126,253196600
2021-10-08,2654.564208984375,2683.4181677776837,2587.2383051333222,2587.2383051333222,223592000
2021-10-11,2654.564208984375,2664.1821952488112,2616.0922639266305,2654.564208984375,123020200
2021-10-12,2693.035888671875,2712.2718593052455,2664.181932721819,2683.41790335519,191044200
2021-10-13,2731.5078125,2731.5078125,2673.79990096831,2721.889827244718,134998000
2021-10-14,2760.36181640625,2760.36181640625,2712.2718892911585,2741.1258455602133,104307800
2021-10-15,2750.743896484375,2769.9798677884614,2721.889939528245,2760.3618821364184,84353000
2021-10-18,2760.36181640625,2818.0697289443597,2750.7438309832314,2769.979801829268,152951600
2021-10-19,2769.979736328125,2789.2157067192925,2712.271825154622,2789.2157067192925,99358000
2021-10-21,2760.36181640625,2818.0697289443597,2741.1258455602133,2760.36181640625,189264000
2021-10-22,2769.979736328125,2779.5977215237085,2721.889810350206,2731.50779554579,65782600
2021-10-25,2741.126220703125,2789.216154399671,2741.126220703125,2760.3621941817432,76296200
2021-10-26,2760.36181640625,2769.979801829268,2731.507860137195,2731.507860137195,55872800
2021-10-27,2750.743896484375,2779.597853440505,2741.1259108323316,2769.9798677884614,82925200
2021-10-28,2702.65380859375,2750.7437340135675,2693.0358235097865,2741.125748929604,99023600
2021-10-29,2760.36181640625,2808.4517435213415,2750.7438309832314,2760.36181640625,160952400
2021-11-01,2760.36181640625,2789.215772675305,2750.7438309832314,2789.215772675305,65621400
2021-11-02,2702.65380859375,2769.9797041814945,2693.0358235097865,2760.361719097531,51923400
2021-11-03,2741.126220703125,2789.216154399671,2664.182326788651,2683.41830026727,107556600
2021-11-04,2760.36181640625,2808.4517435213415,2760.36181640625,2789.215772675305,103726400
2021-11-05,2731.5078125,2789.21572403169,2693.035871478873,2789.21572403169,48035600
2021-11-08,2693.035888671875,2769.9797712053573,2693.035888671875,2769.9797712053573,50517400
2021-11-09,2644.946044921875,2731.5079154829546,2635.328059303977,2712.271944247159,120574200
2021-11-10,2750.743896484375,2750.743896484375,2644.946054311899,2644.946054311899,156118000
2021-11-11,2779.59765625,2779.59765625,2702.6537764922145,2741.1257163711075,86362400
2021-11-12,2731.5078125,2798.833709286972,2712.271841989437,2798.833709286972,56807000
2021-11-15,2712.271728515625,2750.743667927194,2712.271728515625,2731.5076982214096,40131000
2021-11-16,2779.59765625,2779.59765625,2702.6537764922145,2712.271761461938,76140200
2021-11-17,2779.59765625,2789.2156412197232,2750.7437013408307,2779.59765625,72789600
2021-11-18,2760.36181640625,2779.5977872522867,2750.7438309832314,2769.979801829268,30911600
2021-11-19,2789.2158203125,2808.451791487069,2750.743877963362,2760.361863550647,101125800
2021-11-22,2827.6875,2885.3954081632655,2779.5975765306125,2827.6875,92374400
2021-11-23,2750.743896484375,2798.8338247445913,2731.5079251802886,2779.597853440505,63127600
2021-11-24,2750.743896484375,2760.3618821364184,2731.5079251802886,2741.1259108323316,56217000
2021-11-25,2827.6875,2837.3054846938776,2760.3616071428573,2779.5975765306125,97473400
2021-11-26,2731.5078125,2818.069679797535,2721.889827244718,2818.069679797535,78633400
2021-11-29,2760.36181640625,2798.833758098323,2664.181962176067,2731.507860137195,112673000
2021-11-30,2693.035888671875,2789.215741838728,2673.7999180385045,2789.215741838728,219340400
